TIME,RNET,G0,Gstor,H,LE,H_spec_corr,LE_spec_corr,HA_T,VA_T,VFD_T
2021-08-11 14:30,484.69361712443,29.6329134862462,0.407380227920129,-96.659232651252,444.127269303146,-87.7986901097074,527.841899463778,72.6095675453217,-62.7709516917265,-18.642655435919
2021-08-11 15:00,422.216558964184,28.0660697042398,-3.46273193732183,-114.382540564188,434.483290793384,-103.897340766093,516.380103967708,85.4258484129143,-75.4350349711741,-9.68588766986167
2021-08-11 15:30,354.496001763846,20.9742292941201,-6.1107034188034,-107.468202323197,338.623893452604,-97.6168249386523,402.451935465014,57.1882945707404,-89.6452836925151,-5.54343689122713
2021-08-11 16:00,278.961720829599,16.1719567206944,-6.92546387464387,-112.277231583153,305.516039527252,-101.985020900302,363.103501556537,54.6005834958287,-65.3101310022771,-32.8951706082586
2021-08-11 16:30,204.524542764897,10.6523953856329,-8.13934776828107,-128.728236779648,290.906513941681,-116.92799807509,345.740190928365,78.1653744016757,-90.8648351401952,-31.7730827121172
2021-08-11 17:00,124.833113933725,6.03203092215102,-9.14747735042743,-130.898835077382,222.902162959916,-118.899622327303,264.917534282359,91.5094895393445,-85.6440590209388,-10.7490733625934
2021-08-11 17:30,54.7394336660211,2.48078096901392,-8.63928416429249,-110.737927307698,157.393959999783,-100.586821314414,187.061530675128,48.5957090685754,-81.4919172411397,-32.3631620321972
2021-08-11 18:00,-2.87174115167612,-1.04029558372603,-8.07206647435894,-90.9089683680674,113.125207945695,-82.5755401011634,134.448453779885,49.3426408565662,-63.336927602541,-17.1162859810073
2021-08-11 18:30,-44.2716193469998,-3.98278052483348,-7.91976333333344,-84.8394174017725,77.8361244205039,-77.0623717283344,92.5076449943775,36.3058651746774,-52.6254461014083,-1.15017907268942
2021-08-11 19:00,-63.5693198908771,-7.2582995171346,-8.81562366096863,-88.5295509892614,56.426618028138,-88.5295509892614,56.426618028138,39.5702693796361,-51.1373516719206,-5.49237465056769
2021-08-11 19:30,-65.3630086419162,-9.57987814684735,-8.24990251424496,-72.4145853101514,49.4963404417094,-72.4145853101514,49.4963404417094,53.8301175108868,-47.630291121592,-8.1683792995357
2021-08-11 20:00,-64.1180758094514,-11.031936157944,-6.91982739078828,-74.44971811378,55.1041302915289,-74.44971811378,55.1041302915289,62.1083134003159,-41.7105377446424,-10.2289237454022
2021-08-11 20:30,-63.8966533276366,-11.9062021175847,-6.00451200142447,-59.85148030025,41.859900034313,-59.85148030025,41.859900034313,44.7366196665423,-42.8580858520371,6.57002736876856
2021-08-11 21:00,-63.1502245588717,-12.9173052688519,-5.60084732905984,-77.5338535357286,47.9525086346256,-77.5338535357286,47.9525086346256,46.3743523351061,-45.2925401562714,-21.5104421702549
2021-08-11 21:30,-58.8911636916148,-13.533945151155,-4.83406792022787,-58.3991548603931,30.0765090779731,-58.3991548603931,30.0765090779731,28.6521921235282,-22.2410081463804,-25.9473143224056
2021-08-11 22:00,-47.8916237996081,-13.9338154012814,-4.53193867521369,-71.0028775970284,48.3315694751111,-71.0028775970284,48.3315694751111,25.2921909271694,-22.3712138056134,-8.95091567771689
2021-08-11 22:30,-56.0908641450397,-13.8355192020678,-3.92365500000002,-63.50639518831,43.8308454325291,-63.50639518831,43.8308454325291,45.896314413131,-32.1908063855022,-35.3678412920471
2021-08-11 23:00,-59.9844192893103,-14.3437860817588,-3.61440427350425,-63.0098104778284,29.1489218619083,-63.0098104778284,29.1489218619083,27.732896884536,-23.7182051113213,-22.918447592819
2021-08-11 23:30,-59.1913348982987,-14.1964869290898,-3.11240367996207,-42.9986326581149,21.2494802462299,-42.9986326581149,21.2494802462299,13.0698568379516,-1.78044923544685,-11.0009894868562
2021-08-12 00:00,-50.1731863606801,-15.2041401763545,-3.41360403608737,-10.2184175669088,0.803902880320291,-10.2184175669088,0.803902880320291,NaN,-2.17595624122125,-11.6304415559522
2021-08-12 00:30,-49.2251515008658,-16.7871358855637,-4.2626186253561,-1.63926918825632,-9.64269173431804,-1.63926918825632,-9.64269173431804,NaN,-0.397534520293297,23.1757332328264
2021-08-12 01:00,-43.2227951383763,-17.6319469494517,-4.15803850664768,-11.4864643877208,3.57996054897432,-11.4864643877208,3.57996054897432,NaN,9.9423204393518,-13.1237581547282
2021-08-12 01:30,-42.8652179731892,-18.5365692470848,-4.35393627492871,-9.41878672673101,3.33383477655683,-9.41878672673101,3.33383477655683,8.69449306883433,0.490681471122037,-20.5805506721994
2021-08-12 02:00,-42.0586611316812,-19.4727701184849,-4.45402676400771,-10.5490031053141,2.59003777675792,-10.5490031053141,2.59003777675792,NaN,-0.168139138742362,-12.4918104518013
2021-08-12 02:30,-43.6685204924424,-19.0524501590254,-2.94962473646716,-12.9963573718158,3.5480612537409,-12.9963573718158,3.5480612537409,NaN,10.5326184323127,-11.7517924014447
2021-08-12 03:00,-45.0689701000723,-18.2129255399548,-2.34727562915479,-8.32954135364299,-0.0545607446122237,-8.32954135364299,-0.0545607446122237,NaN,3.67663388041307,-4.94534693959055
2021-08-12 03:30,-41.8519610787604,-18.5061751176486,-2.7439736348528,-9.95166859472816,2.85951851374185,-9.95166859472816,2.85951851374185,NaN,0.0603522963995799,-8.34376355869352
2021-08-12 04:00,-36.7754034317341,-19.0142077319811,-3.14309707264953,-5.71666206133077,-1.66242834953857,-5.71666206133077,-1.66242834953857,6.79241175276105,1.90441336824012,-8.8391322498749
2021-08-12 04:30,-36.9221417299168,-19.4964006207309,-2.99342578347588,1.49119910929274,1.6893652586078,1.49119910929274,1.6893652586078,5.72400899970391,-0.000824802778226555,27.5549361327961
2021-08-12 05:00,-34.256527006882,-19.517407287717,-2.59430234567899,-9.48370042536256,4.28880936874195,-9.48370042536256,4.28880936874195,NaN,1.26645938780447,-12.2761679663011
2021-08-12 05:30,-11.0576049430163,-17.5168043641247,-0.348871773504275,-8.89808153654602,19.8136616027043,-8.89808153654602,19.8136616027043,2.68670594170657,0.00360493236053422,29.2102666342028
2021-08-12 06:00,5.06263395990123,-14.2437909882793,1.89387534188043,-22.9228713996548,28.5627124407551,-22.9228713996548,28.5627124407551,5.6277124652648,-9.92195947127864,-10.0600718214618
